date,sku_id,units_sold,revenue,unit_price,promo_flag,units_sold_corrected_negative,units_sold_imputed,unit_price_imputed,week,month,season,is_holiday,promo_event,category,subcategory,launch_date,unit_cost,list_price,on_hand_units,on_order_units,lead_time_days,reorder_point,lag_1,lag_7,lag_14,lag_28,roll_mean_7,roll_mean_28,roll_std_7,day_of_week,is_weekend,week_of_year,is_promo,has_promo_event,days_since_launch,discount_pct
2025-03-27,SKU-0004,4.0,7277.6,1819.4,0,False,False,False,13,3,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,96.0,0.0,8.0,81.5,3.0,3.0,7.528802256092433,5.0,4.428571428571429,6.55460008057473,2.636736799982326,3,0,13,0,0,518,0.0
2025-03-28,SKU-0004,6.0,10916.4,1819.4,0,False,False,False,13,3,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,96.0,0.0,8.0,81.5,4.0,9.0,0.0,4.0,4.571428571428571,6.518885794860444,2.572750982712416,4,0,13,0,0,519,0.0
2025-03-29,SKU-0004,7.0,12735.8,1819.4,0,False,False,False,13,3,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,96.0,0.0,8.0,81.5,6.0,2.0,0.0,11.0,4.142857142857143,6.590314366289015,1.8644544714716327,5,1,13,0,0,520,0.0
2025-03-30,SKU-0004,7.0,12735.8,1819.4,0,False,False,False,13,3,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,96.0,0.0,8.0,81.5,7.0,6.0,0.0,19.0,4.857142857142857,6.447457223431873,1.8644544714716302,6,1,13,0,0,521,0.0
2025-03-31,SKU-0004,7.0,12735.8,1819.4,0,False,False,False,14,3,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,60.0,94.5,8.0,81.5,7.0,6.0,0.0,12.0,5.0,6.018885794860444,2.0000000000000195,0,0,14,0,0,522,0.0
2025-04-01,SKU-0004,3.0,5458.2,1819.4,0,False,False,False,14,4,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,60.0,94.5,8.0,81.5,7.0,2.0,7.0,6.0,5.142857142857143,5.840314366289015,2.1157009420498336,1,0,14,0,0,523,0.0
2025-04-02,SKU-0004,5.0,9097.0,1819.4,0,False,False,False,14,4,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,60.0,94.5,8.0,81.5,3.0,3.0,3.0,10.0,5.285714285714286,5.733171509146159,1.8898223650461559,2,0,14,0,0,524,0.0
2025-04-03,SKU-0004,8.0,14555.2,1819.4,0,False,False,False,14,4,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,60.0,94.5,8.0,81.5,5.0,4.0,3.0,12.0,5.571428571428571,5.55460008057473,1.6183471874253963,3,0,14,0,0,525,0.0
2025-04-04,SKU-0004,7.0,12735.8,1819.4,0,False,False,False,14,4,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,60.0,94.5,8.0,81.5,8.0,6.0,9.0,11.0,6.142857142857143,5.4117429377175865,1.6761634196950703,4,0,14,0,0,526,0.0
2025-04-05,SKU-0004,7.0,12735.8,1819.4,0,False,False,False,14,4,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,60.0,94.5,8.0,81.5,7.0,7.0,2.0,8.0,6.285714285714286,5.268885794860444,1.7043362064927117,5,1,14,0,0,527,0.0
2025-04-06,SKU-0004,9.0,16374.6,1819.4,0,False,False,False,14,4,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,60.0,94.5,8.0,81.5,7.0,7.0,6.0,9.0,6.285714285714286,5.233171509146159,1.7043362064927117,6,1,14,0,0,528,0.0
2025-04-07,SKU-0004,9.0,16374.6,1819.4,0,False,False,False,15,4,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,12.0,94.5,8.0,81.5,9.0,7.0,6.0,13.0,6.571428571428571,5.233171509146159,1.9880595947760242,0,0,15,0,0,529,0.0
2025-04-08,SKU-0004,3.0,5458.2,1819.4,0,False,False,False,15,4,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,12.0,94.5,8.0,81.5,9.0,3.0,2.0,9.0,6.857142857142857,5.090314366289015,2.1930626551751464,1,0,15,0,0,530,0.0
2025-04-09,SKU-0004,6.0,10916.4,1819.4,0,False,False,False,15,4,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,12.0,94.5,8.0,81.5,3.0,5.0,3.0,6.0,6.857142857142857,4.876028652003301,2.1930626551751464,2,0,15,0,0,531,0.0
2025-04-10,SKU-0004,4.0,7277.6,1819.4,0,False,False,False,15,4,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,12.0,94.5,8.0,81.5,6.0,8.0,4.0,7.528802256092433,7.0,4.876028652003301,2.081665999466145,3,0,15,0,0,532,0.0
2025-04-11,SKU-0004,5.0,9097.0,1819.4,0,False,False,False,15,4,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,12.0,94.5,8.0,81.5,4.0,7.0,6.0,0.0,6.428571428571429,4.75,2.299068134204453,4,0,15,0,0,533,0.0
2025-04-12,SKU-0004,1.0,1819.4,1819.4,0,False,False,False,15,4,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,12.0,94.5,8.0,81.5,5.0,7.0,7.0,0.0,6.142857142857143,4.928571428571429,2.3401261667248923,5,1,15,0,0,534,0.0
2025-04-13,SKU-0004,6.0,10916.4,1819.4,0,False,False,False,15,4,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,12.0,94.5,8.0,81.5,1.0,9.0,7.0,0.0,5.285714285714286,4.964285714285714,2.98408476836064,6,1,15,0,0,535,0.0
2025-04-14,SKU-0004,7.0,12735.8,1819.4,0,False,False,False,16,4,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,74.5,80.0,8.0,81.5,6.0,9.0,7.0,0.0,4.857142857142857,5.178571428571429,2.544836041121422,0,0,16,0,0,536,0.0
2025-04-15,SKU-0004,7.0,12735.8,1819.4,0,False,False,False,16,4,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,74.5,80.0,8.0,81.5,7.0,3.0,3.0,7.0,4.571428571428571,5.428571428571429,2.0701966780270813,1,0,16,0,0,537,0.0
2025-04-16,SKU-0004,8.0,14555.2,1819.4,0,False,False,False,16,4,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,74.5,80.0,8.0,81.5,7.0,6.0,5.0,3.0,5.142857142857143,5.428571428571429,2.1157009420498327,2,0,16,0,0,538,0.0
2025-04-17,SKU-0004,7.0,12735.8,1819.4,0,False,False,False,16,4,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,74.5,80.0,8.0,81.5,8.0,4.0,8.0,3.0,5.428571428571429,5.607142857142857,2.3704530408864226,3,0,16,0,0,539,0.0
2025-04-18,SKU-0004,7.0,12735.8,1819.4,0,False,False,False,16,4,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,74.5,80.0,8.0,81.5,7.0,5.0,7.0,9.0,5.857142857142857,5.75,2.340126166724893,4,0,16,0,0,540,0.0
2025-04-19,SKU-0004,13.0,23652.2,1819.4,0,False,False,False,16,4,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,74.5,80.0,8.0,81.5,7.0,1.0,7.0,2.0,6.142857142857143,5.678571428571429,2.3401261667248923,5,1,16,0,0,541,0.0
2025-04-20,SKU-0004,2.0,3638.8,1819.4,0,False,False,False,16,4,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,74.5,80.0,8.0,81.5,13.0,6.0,9.0,6.0,7.857142857142857,6.071428571428571,2.340126166724889,6,1,16,0,0,542,0.0
2025-04-21,SKU-0004,10.0,18194.0,1819.4,0,False,False,False,17,4,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,20.5,80.0,8.0,81.5,2.0,7.0,9.0,6.0,7.285714285714286,5.928571428571429,3.1997023671109304,0,0,17,0,0,543,0.0
2025-04-22,SKU-0004,6.0,10916.4,1819.4,0,False,False,False,17,4,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,20.5,80.0,8.0,81.5,10.0,7.0,3.0,2.0,7.714285714285714,6.071428571428571,3.35232683939011,1,0,17,0,0,544,0.0
2025-04-23,SKU-0004,9.0,16374.6,1819.4,0,False,False,False,17,4,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,20.5,80.0,8.0,81.5,6.0,8.0,6.0,3.0,7.571428571428571,6.214285714285714,3.408672412985394,2,0,17,0,0,545,0.0
2025-04-24,SKU-0004,3.0,5458.2,1819.4,0,False,False,False,17,4,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,20.5,80.0,8.0,81.5,9.0,7.0,4.0,4.0,7.714285714285714,6.428571428571429,3.450327796711778,3,0,17,0,0,546,0.0
2025-04-25,SKU-0004,4.0,7277.6,1819.4,0,False,False,False,17,4,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,20.5,80.0,8.0,81.5,3.0,7.0,5.0,6.0,7.142857142857143,6.392857142857143,3.891382420536074,4,0,17,0,0,547,0.0
2025-04-26,SKU-0004,10.0,18194.0,1819.4,0,False,False,False,17,4,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,20.5,80.0,8.0,81.5,4.0,13.0,1.0,7.0,6.714285714285714,6.321428571428571,4.070801956792867,5,1,17,0,0,548,0.0
2025-04-27,SKU-0004,2.0,3638.8,1819.4,0,False,False,False,17,4,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,20.5,80.0,8.0,81.5,10.0,2.0,6.0,7.0,6.285714285714286,6.428571428571429,3.4016802570830538,6,1,17,0,0,549,0.0
2025-04-28,SKU-0004,6.0,10916.4,1819.4,0,False,False,False,18,4,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,60.5,94.0,8.0,81.5,2.0,10.0,7.0,7.0,6.285714285714286,6.25,3.4016802570830538,0,0,18,0,0,550,0.0
2025-04-29,SKU-0004,12.0,21832.8,1819.4,0,False,False,False,18,4,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,60.5,94.0,8.0,81.5,6.0,6.0,7.0,3.0,5.714285714285714,6.214285714285714,2.9840847683606393,1,0,18,0,0,551,0.0
2025-04-30,SKU-0004,4.0,7277.6,1819.4,0,False,False,False,18,4,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,60.5,94.0,8.0,81.5,12.0,9.0,8.0,5.0,6.571428571428571,6.535714285714286,3.8234863173611173,2,0,18,0,0,552,0.0
2025-05-01,SKU-0004,9.0,16374.6,1819.4,0,False,False,False,18,5,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,60.5,94.0,8.0,81.5,4.0,3.0,7.0,8.0,5.857142857142857,6.5,3.760699023168061,3,0,18,0,0,553,0.0
2025-05-02,SKU-0004,3.0,5458.2,1819.4,0,False,False,False,18,5,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,60.5,94.0,8.0,81.5,9.0,4.0,7.0,7.0,6.714285714285714,6.535714285714286,3.6839419880650444,4,0,18,0,0,554,0.0
2025-05-03,SKU-0004,4.0,7277.6,1819.4,0,False,False,False,18,5,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,60.5,94.0,8.0,81.5,3.0,10.0,13.0,7.0,6.571428571428571,6.392857142857143,3.8234863173611173,5,1,18,0,0,555,0.0
2025-05-04,SKU-0004,4.0,7277.6,1819.4,0,False,False,False,18,5,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,60.5,94.0,8.0,81.5,4.0,2.0,2.0,9.0,5.714285714285714,6.285714285714286,3.592319850008066,6,1,18,0,0,556,0.0
2025-05-05,SKU-0004,0.0,0.0,1819.4,0,False,False,False,19,5,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,24.5,94.0,8.0,81.5,4.0,6.0,10.0,9.0,6.0,6.107142857142857,3.3166247903554096,0,0,19,0,0,557,0.0
2025-05-06,SKU-0004,4.0,7277.6,1819.4,0,False,False,False,19,5,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,24.5,94.0,8.0,81.5,0.0,12.0,6.0,3.0,5.142857142857143,5.785714285714286,4.017817460121505,1,0,19,0,0,558,0.0
2025-05-07,SKU-0004,3.0,5458.2,1819.4,0,False,False,False,19,5,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,24.5,94.0,8.0,81.5,4.0,4.0,9.0,6.0,4.0,5.821428571428571,2.645751311064608,2,0,19,0,0,559,0.0
2025-05-08,SKU-0004,7.0,12735.8,1819.4,0,False,False,False,19,5,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,24.5,94.0,8.0,81.5,3.0,9.0,3.0,4.0,3.857142857142857,5.714285714285714,2.6726124191242615,3,0,19,0,0,560,0.0
2025-05-09,SKU-0004,6.0,10916.4,1819.4,0,False,False,False,19,5,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,24.5,94.0,8.0,81.5,7.0,3.0,4.0,5.0,3.5714285714285716,5.821428571428571,2.070196678027086,4,0,19,0,0,561,0.0
2025-05-10,SKU-0004,14.0,25471.6,1819.4,0,False,False,False,19,5,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,24.5,94.0,8.0,81.5,6.0,4.0,10.0,1.0,4.0,5.857142857142857,2.2360679774998102,5,1,19,0,0,562,0.0
2025-05-11,SKU-0004,5.0,9097.0,1819.4,0,False,False,False,19,5,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,24.5,94.0,8.0,81.5,14.0,4.0,2.0,6.0,5.428571428571429,6.321428571428571,4.391550328268408,6,1,19,0,0,563,0.0
2025-05-12,SKU-0004,6.0,10916.4,1819.4,0,False,False,False,20,5,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,73.5,81.0,8.0,81.5,5.0,0.0,6.0,7.0,5.571428571428571,6.285714285714286,4.353433237386445,0,0,20,0,0,564,0.0
2025-05-13,SKU-0004,2.0,3638.8,1819.4,0,False,False,False,20,5,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,73.5,81.0,8.0,81.5,6.0,4.0,12.0,7.0,6.428571428571429,6.25,3.598941643369758,1,0,20,0,0,565,0.0
2025-05-14,SKU-0004,7.0,12735.8,1819.4,0,False,False,False,20,5,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,73.5,81.0,8.0,81.5,2.0,3.0,4.0,8.0,6.142857142857143,6.071428571428571,3.891382420536076,2,0,20,0,0,566,0.0
2025-05-15,SKU-0004,9.0,16374.6,1819.4,0,False,False,False,20,5,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,73.5,81.0,8.0,81.5,7.0,7.0,9.0,7.0,6.714285714285714,6.035714285714286,3.6384193323605913,3,0,20,0,0,567,0.0
2025-05-16,SKU-0004,4.0,7277.6,1819.4,0,False,False,False,20,5,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,73.5,81.0,8.0,81.5,9.0,6.0,3.0,7.0,7.0,6.107142857142857,3.7416573867739484,4,0,20,0,0,568,0.0
2025-05-17,SKU-0004,11.0,20013.4,1819.4,0,False,False,False,20,5,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,73.5,81.0,8.0,81.5,4.0,14.0,4.0,13.0,6.714285714285714,6.0,3.9036002917941395,5,1,20,0,0,569,0.0
2025-05-18,SKU-0004,3.0,5458.2,1819.4,0,False,False,False,20,5,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,73.5,81.0,8.0,81.5,11.0,5.0,4.0,2.0,6.285714285714286,5.928571428571429,3.039423504234857,6,1,20,0,0,570,0.0
2025-05-19,SKU-0004,2.0,3638.8,1819.4,0,False,False,False,21,5,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,35.5,81.0,8.0,81.5,3.0,6.0,0.0,10.0,6.0,5.964285714285714,3.2659863237109144,0,0,21,0,0,571,0.0
2025-05-20,SKU-0004,4.0,7277.6,1819.4,0,False,False,False,21,5,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,35.5,81.0,8.0,81.5,2.0,2.0,4.0,6.0,5.428571428571429,5.678571428571429,3.5989416433697596,1,0,21,0,0,572,0.0
2025-05-21,SKU-0004,8.0,14555.2,1819.4,0,False,False,False,21,5,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,35.5,81.0,8.0,81.5,4.0,7.0,3.0,9.0,5.714285714285714,5.607142857142857,3.352326839390114,2,0,21,0,0,573,0.0
2025-05-22,SKU-0004,3.0,5458.2,1819.4,0,False,False,False,21,5,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,35.5,81.0,8.0,81.5,8.0,9.0,7.0,3.0,5.857142857142857,5.571428571428571,3.4364987719369084,3,0,21,0,0,574,0.0
2025-05-23,SKU-0004,3.0,5458.2,1819.4,0,False,False,False,21,5,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,35.5,81.0,8.0,81.5,3.0,4.0,6.0,4.0,5.0,5.571428571428571,3.2659863237109166,4,0,21,0,0,575,0.0
2025-05-24,SKU-0004,6.0,10916.4,1819.4,0,False,False,False,21,5,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,35.5,81.0,8.0,81.5,3.0,11.0,14.0,10.0,4.857142857142857,5.535714285714286,3.338091841585133,5,1,21,0,0,576,0.0
2025-05-25,SKU-0004,12.0,21832.8,1819.4,0,False,False,False,21,5,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,35.5,81.0,8.0,81.5,6.0,3.0,5.0,2.0,4.142857142857143,5.392857142857143,2.115700942049838,6,1,21,0,0,577,0.0
2025-05-26,SKU-0004,10.0,18194.0,1819.4,0,False,False,False,22,5,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,70.5,84.0,8.0,81.5,12.0,2.0,6.0,6.0,5.428571428571429,5.75,3.5523298860111088,0,0,22,0,0,578,0.0
2025-05-27,SKU-0004,12.0,21832.8,1819.4,0,False,False,False,22,5,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,70.5,84.0,8.0,81.5,10.0,4.0,2.0,12.0,6.571428571428571,5.892857142857143,3.552329886011106,1,0,22,0,0,579,0.0
2025-05-28,SKU-0004,4.0,7277.6,1819.4,0,False,False,False,22,5,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,70.5,84.0,8.0,81.5,12.0,8.0,7.0,4.0,7.714285714285714,5.892857142857143,3.8606685826113005,2,0,22,0,0,580,0.0
2025-05-29,SKU-0004,7.0,12735.8,1819.4,0,False,False,False,22,5,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,70.5,84.0,8.0,81.5,4.0,3.0,9.0,9.0,7.142857142857143,5.892857142857143,4.099941927579446,3,0,22,0,0,581,0.0
2025-05-30,SKU-0004,8.0,14555.2,1819.4,0,False,False,False,22,5,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,70.5,84.0,8.0,81.5,7.0,3.0,4.0,3.0,7.714285714285714,5.821428571428571,3.6839419880650426,4,0,22,0,0,582,0.0
2025-05-31,SKU-0004,6.0,10916.4,1819.4,0,False,False,False,22,5,Spring,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,70.5,84.0,8.0,81.5,8.0,6.0,11.0,4.0,8.428571428571429,6.0,3.0472470011002257,5,1,22,0,0,583,0.0
2025-06-01,SKU-0004,6.0,10916.4,1819.4,0,False,False,False,22,6,Summer,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,70.5,84.0,8.0,81.5,6.0,12.0,3.0,4.0,8.428571428571429,6.071428571428571,3.0472470011002257,6,1,22,0,0,584,0.0
2025-06-02,SKU-0004,5.0,9097.0,1819.4,0,False,False,False,23,6,Summer,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,22.5,84.0,8.0,81.5,6.0,10.0,2.0,0.0,7.571428571428571,6.142857142857143,2.6992062325273203,0,0,23,0,0,585,0.0
2025-06-03,SKU-0004,4.0,7277.6,1819.4,0,False,False,False,23,6,Summer,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,22.5,84.0,8.0,81.5,5.0,12.0,4.0,4.0,6.857142857142857,6.321428571428571,2.609506430251488,1,0,23,0,0,586,0.0
2025-06-04,SKU-0004,7.0,12735.8,1819.4,0,False,False,False,23,6,Summer,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,22.5,84.0,8.0,81.5,4.0,4.0,8.0,3.0,5.714285714285714,6.321428571428571,1.4960264830862147,2,0,23,0,0,587,0.0
2025-06-05,SKU-0004,6.0,10916.4,1819.4,0,False,False,False,23,6,Summer,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,22.5,84.0,8.0,81.5,7.0,7.0,3.0,7.0,6.142857142857143,6.464285714285714,1.3451854182691223,3,0,23,0,0,588,0.0
2025-06-06,SKU-0004,4.0,7277.6,1819.4,0,False,False,False,23,6,Summer,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,22.5,84.0,8.0,81.5,6.0,8.0,3.0,6.0,6.0,6.428571428571429,1.2909944487358311,4,0,23,0,0,589,0.0
2025-06-07,SKU-0004,7.0,12735.8,1819.4,0,False,False,False,23,6,Summer,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,22.5,84.0,8.0,81.5,4.0,6.0,6.0,14.0,5.428571428571429,6.357142857142857,1.1338934190277143,5,1,23,0,0,590,0.0
2025-06-08,SKU-0004,6.0,10916.4,1819.4,0,False,False,False,23,6,Summer,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,22.5,84.0,8.0,81.5,7.0,6.0,12.0,5.0,5.571428571428571,6.107142857142857,1.2724180205607318,6,1,23,0,0,591,0.0
2025-06-09,SKU-0004,3.0,5458.2,1819.4,0,False,False,False,24,6,Summer,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,69.5,85.0,8.0,81.5,6.0,5.0,10.0,6.0,5.571428571428571,6.142857142857143,1.2724180205607318,0,0,24,0,0,592,0.0
2025-06-10,SKU-0004,7.0,12735.8,1819.4,0,False,False,False,24,6,Summer,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,69.5,85.0,8.0,81.5,3.0,4.0,12.0,2.0,5.285714285714286,6.035714285714286,1.6035674514745701,1,0,24,0,0,593,0.0
2025-06-11,SKU-0004,6.0,10916.4,1819.4,0,False,False,False,24,6,Summer,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,69.5,85.0,8.0,81.5,7.0,7.0,4.0,7.0,5.714285714285714,6.214285714285714,1.6035674514745681,2,0,24,0,0,594,0.0
2025-06-12,SKU-0004,5.0,9097.0,1819.4,0,False,False,False,24,6,Summer,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,69.5,85.0,8.0,81.5,6.0,6.0,7.0,9.0,5.571428571428571,6.178571428571429,1.5118578920369328,3,0,24,0,0,595,0.0
2025-06-13,SKU-0004,5.0,9097.0,1819.4,0,False,False,False,24,6,Summer,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,69.5,85.0,8.0,81.5,5.0,4.0,8.0,4.0,5.428571428571429,6.035714285714286,1.5118578920369337,4,0,24,0,0,596,0.0
2025-06-14,SKU-0004,10.0,18194.0,1819.4,0,False,False,False,24,6,Summer,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,69.5,85.0,8.0,81.5,5.0,7.0,6.0,11.0,5.571428571428571,6.071428571428571,1.3972762620115697,5,1,24,0,0,597,0.0
2025-06-15,SKU-0004,6.0,10916.4,1819.4,0,False,False,False,24,6,Summer,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,69.5,85.0,8.0,81.5,10.0,6.0,6.0,3.0,6.0,6.035714285714286,2.160246899469302,6,1,24,0,0,598,0.0
2025-06-16,SKU-0004,2.0,3638.8,1819.4,0,False,False,False,25,6,Summer,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,28.5,85.0,8.0,81.5,6.0,3.0,5.0,2.0,6.0,6.142857142857143,2.160246899469302,0,0,25,0,0,599,0.0
2025-06-17,SKU-0004,9.0,16374.6,1819.4,0,False,False,False,25,6,Summer,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,28.5,85.0,8.0,81.5,2.0,7.0,4.0,4.0,5.857142857142857,6.142857142857143,2.4102953780654928,1,0,25,0,0,600,0.0
2025-06-18,SKU-0004,5.0,9097.0,1819.4,0,False,False,False,25,6,Summer,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,28.5,85.0,8.0,81.5,9.0,6.0,7.0,8.0,6.142857142857143,6.321428571428571,2.6726124191242557,2,0,25,0,0,601,0.0
2025-06-19,SKU-0004,5.0,9097.0,1819.4,0,False,False,False,25,6,Summer,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,28.5,85.0,8.0,81.5,5.0,5.0,6.0,3.0,6.0,6.214285714285714,2.7080128015453324,3,0,25,0,0,602,0.0
2025-06-20,SKU-0004,5.0,9097.0,1819.4,0,False,False,False,25,6,Summer,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,28.5,85.0,8.0,81.5,5.0,5.0,4.0,3.0,6.0,6.285714285714286,2.7080128015453324,4,0,25,0,0,603,0.0
2025-06-21,SKU-0004,7.0,12735.8,1819.4,0,False,False,False,25,6,Summer,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,28.5,85.0,8.0,81.5,5.0,10.0,7.0,6.0,6.0,6.357142857142857,2.7080128015453324,5,1,25,0,0,604,0.0
2025-06-22,SKU-0004,8.0,14555.2,1819.4,0,False,False,False,25,6,Summer,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,28.5,85.0,8.0,81.5,7.0,6.0,6.0,12.0,5.571428571428571,6.392857142857143,2.1491969707422562,6,1,25,0,0,605,0.0
2025-06-23,SKU-0004,8.0,14555.2,1819.4,0,False,False,False,26,6,Summer,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,66.5,88.0,8.0,81.5,8.0,2.0,3.0,10.0,5.857142857142857,6.25,2.3401261667248936,0,0,26,0,0,606,0.0
2025-06-24,SKU-0004,4.0,7277.6,1819.4,0,False,False,False,26,6,Summer,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,66.5,88.0,8.0,81.5,8.0,9.0,7.0,12.0,6.714285714285714,6.178571428571429,1.7043362064927108,1,0,26,0,0,607,0.0
2025-06-25,SKU-0004,10.0,18194.0,1819.4,0,False,False,False,26,6,Summer,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,66.5,88.0,8.0,81.5,4.0,5.0,6.0,4.0,6.0,5.892857142857143,1.6329931618554725,2,0,26,0,0,608,0.0
2025-06-26,SKU-0004,4.0,7277.6,1819.4,0,False,False,False,26,6,Summer,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,66.5,88.0,8.0,81.5,10.0,5.0,5.0,7.0,6.714285714285714,6.107142857142857,2.138089935299409,3,0,26,0,0,609,0.0
2025-06-27,SKU-0004,6.0,10916.4,1819.4,0,False,False,False,26,6,Summer,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,66.5,88.0,8.0,81.5,4.0,5.0,5.0,8.0,6.571428571428571,6.0,2.2990681342044534,4,0,26,0,0,610,0.0
2025-06-28,SKU-0004,6.0,10916.4,1819.4,0,False,False,False,26,6,Summer,0,,Decor,Wall Art,2023-10-26,1126.32,1819.4,66.5,88.0,8.0,81.5,6.0,7.0,10.0,6.0,6.714285714285714,5.928571428571429,2.214669705568296,5,1,26,0,0,611,0.0
